,Solvent,FileHandle,NC_K,SIGMA_K,TAU,Solvation_Energy,Total_Energy,No.,SoluteName,Formula,Subset,Charge,Level1,Level2,Level3,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea,error,error_ev,error_frac,area_solute,volume_solute,sigma_solute_0,sigma_solute_1,sigma_solute_2,sigma_solute_3,sigma_solute_4,sigma_solute_5,sigma_solute_6,sigma_solute_7,sigma_solute_8,sigma_solute_9,sigma_solute_10,sigma_solute_11,sigma_solute_12,sigma_solute_13,sigma_solute_14,sigma_solute_15,sigma_solute_16,sigma_solute_17,sigma_solute_18,sigma_solute_19,sigma_solute_20,sigma_solute_21,sigma_solute_22,sigma_solute_23,sigma_solute_24,sigma_solute_25,sigma_solute_26,sigma_solute_27,sigma_solute_28,sigma_solute_29,sigma_solute_30,sigma_solute_31,sigma_solute_32,sigma_solute_33,sigma_solute_34,sigma_solute_35,sigma_solute_36,sigma_solute_37,sigma_solute_38,sigma_solute_39,sigma_solute_40,sigma_solute_41,sigma_solute_42,sigma_solute_43,sigma_solute_44,sigma_solute_45,sigma_solute_46,sigma_solute_47,sigma_solute_48,sigma_solute_49,sigma_solute_50,area_solvent,volume_solvent,sigma_solvent_0,sigma_solvent_1,sigma_solvent_2,sigma_solvent_3,sigma_solvent_4,sigma_solvent_5,sigma_solvent_6,sigma_solvent_7,sigma_solvent_8,sigma_solvent_9,sigma_solvent_10,sigma_solvent_11,sigma_solvent_12,sigma_solvent_13,sigma_solvent_14,sigma_solvent_15,sigma_solvent_16,sigma_solvent_17,sigma_solvent_18,sigma_solvent_19,sigma_solvent_20,sigma_solvent_21,sigma_solvent_22,sigma_solvent_23,sigma_solvent_24,sigma_solvent_25,sigma_solvent_26,sigma_solvent_27,sigma_solvent_28,sigma_solvent_29,sigma_solvent_30,sigma_solvent_31,sigma_solvent_32,sigma_solvent_33,sigma_solvent_34,sigma_solvent_35,sigma_solvent_36,sigma_solvent_37,sigma_solvent_38,sigma_solvent_39,sigma_solvent_40,sigma_solvent_41,sigma_solvent_42,sigma_solvent_43,sigma_solvent_44,sigma_solvent_45,sigma_solvent_46,sigma_solvent_47,sigma_solvent_48,sigma_solvent_49,sigma_solvent_50
238,water,0034hex,0.0025,0.6,0.000525,-0.0792100000000033,-89.455915,2124,1-hexyne,H10C6,[a],0,2,1,5,0.29,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,118.988,60.17,80.228,57.317,25.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.158,2.1165826000000765,0.0917858889852591,7.298560689655437,148.86819,135.91492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497233367871071,0.711595630948642,2.02956070706437,1.67496776292143,0.0695949124006482,1.37751135813172,3.13670523427374,5.53300338231121,6.52132297676897,18.7652888080386,21.2808571944563,16.7588378324126,10.8983451001021,12.2126808729066,14.4792006628608,4.7337926002428,2.75547097567769,2.75321404701738,6.63233600305119,4.70543476598321,9.62529030978122,1.71596549477783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,water,0035ben,0.0025,0.6,0.000525,-0.0516599999999982,-76.073032,2125,benzene,H6C6,[a],0,2,1,6,-0.87,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,77.548,65.297,52.481,87.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.845,0.3212795999999599,0.0139323330442307,-0.369286896551678,121.91988,110.22176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14587881573271,11.3698351321772,13.1115994887873,12.3345088412932,8.92786321228029,7.16695707459954,7.98545439964128,4.62578987884731,5.03636662695266,9.15331625036118,6.94132437616084,4.25250730874438,12.9897272675255,7.52292061349068,8.53552546242134,0.820125250984609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,water,0036tol,0.0025,0.6,0.000525,-0.0437859999999972,-92.703105,2126,toluene,H8C7,[a],0,2,1,6,-0.89,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,98.561,67.889,66.586,87.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.45,0.1197051599999358,0.0051910303555913,-0.1345001797752087,140.91048,132.24803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298397746542622,6.55751455214336,13.5357090149357,16.2705067740024,13.9702969862699,9.47210331183503,9.87541231011298,11.7703125660252,11.5439326049672,4.96477210398961,9.26751226062056,5.83567579530009,8.72233213383861,8.60530604126422,7.893681243035,2.32684455511746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,water,0037eth,0.0025,0.6,0.000525,-0.0367300000000057,-109.21052,2127,ethylbenzene,H10C8,[a],0,2,1,6,-0.8,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,121.589,68.862,82.09,87.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.451,0.0469938000001314,0.0020378924544723,-0.0587422500001642,158.19532,152.98483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177727562034597,5.42036620578792,9.84518566941914,18.1829426396932,17.1512585427427,17.2922296057255,13.5066449297409,13.0026820116204,12.9549080123745,8.30849010276924,8.82804374408741,5.66121661779105,7.70403546678932,9.00417796893886,8.49699744406108,2.65441451368783,0.0038289627364084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,water,0038oxy,0.0025,0.6,0.000525,-0.0429900000000031,-109.33105,2128,o-xylene,H10C8,[a],0,2,1,6,-0.9,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,114.595,70.264,77.341,88.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.859,0.0913494000000735,0.0039613790112781,-0.101499333333415,157.46771,153.88669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04784531765769,14.124203530092,18.6235551238809,17.11572788467,12.955473295208,10.6220106266593,13.6834327208222,16.5167920181172,8.16967519395318,8.10996354582234,6.63013121739317,6.4583788157697,9.54995360157957,6.31549616253241,4.32980330370511,0.215287642137226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,water,0039mxy,0.0025,0.6,0.000525,-0.0310099999999948,-109.29373,2129,m-xylene,H10C8,[a],0,2,1,6,-0.84,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,119.554,70.474,80.676,88.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.028,0.1249094000001181,-0.0054167129228151,0.1487016666668073,159.97194,153.76642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144342525733969,2.86517789582592,12.6574992614291,19.1886591945053,19.0240466706932,12.7592607702539,11.5450748175147,16.3772884926807,17.2009967668761,7.47218962606617,7.91033738202178,6.30776749599072,6.60944446136722,9.92855736085899,6.69516499194114,3.28535489661991,0.130515662781762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,water,0040pxy,0.0025,0.6,0.000525,-0.0343899999999877,-109.32421,2130,p-xylene,H10C8,[a],0,2,1,6,-0.81,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,119.822,70.392,80.854,87.894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.215,0.0169666000002834,-0.0007357588898648,0.0209464197534364,160.45692,154.46557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18456659335633,11.6019178856312,19.0386729016088,17.8513838435841,15.5556277930501,12.3513738747157,13.4307493552307,18.2599151901396,9.31113805034125,7.53402430957319,5.96352727938513,6.373722884932,10.0550300468963,6.94677589475359,2.97405289498381,0.024121201818122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,water,0041nap,0.0025,0.6,0.000525,-0.0590799999999944,-119.61121,2131,naphthalene,H8C10,[a],0,2,1,6,-2.39,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,98.761,96.028,66.823,135.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.789,1.0276152000001275,-0.0445626712922865,0.4299645188285053,168.14605,167.11621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59086790768593,18.1119079761872,16.686973234743,12.9389132951264,9.34326715956192,9.14084885353431,8.4929797345416,6.85967586248831,8.65678146810706,9.29166247197184,9.81882688295488,17.3357584818607,20.4233744019589,15.4275281255217,1.02661414375612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,water,0042ant,0.0025,0.6,0.000525,-0.1003100000000074,-163.113,2132,anthracene,H10C14,[a],0,2,1,6,-4.23,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,119.955,126.748,81.154,183.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.703,1.916851399999829,-0.0831245186470003,0.4531563593380209,215.28918,224.22319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86682492034251,17.369872796029,21.3896899859227,18.9152542328086,13.2105908864293,10.2820661758192,11.2522935994147,10.602202230191,12.5540597540626,14.3187583173398,26.6710466832472,37.1527088181185,18.6614563886224,1.04234521165243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,water,0044met,0.0025,0.6,0.000525,-0.1941859999999984,-30.399247,2133,methanol,H4C1O1,[a],0,2,2,1,-5.11,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,52.775,11.719,26.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.815,9.816,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.309,0.6320708400000372,-0.0274098369470961,0.1236929236790679,67.90163,48.77104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598418118076664,1.0814611333645,1.30351074855883,0.607371332168258,0.583950314756469,0.643975979289072,1.31754417381472,1.16042447015635,0.876047530339676,0.427920629839253,1.83275083199407,3.57574433405955,6.43077836149148,6.89719010464623,5.2725967888009,7.46346421293688,5.09413560208316,1.58169087900919,2.27114057314078,1.18085216621132,1.28189740061276,1.76195839951993,1.46000436796843,0.278650501462483,1.02400116247333,0.810133957481565,2.05629841138024,0.82221846007043,1.43581743247939,3.11201319366254,1.80608029237905,1.80321604660364,0.0483320891688666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,water,0045eth,0.0025,0.6,0.000525,-0.1809229999999999,-47.07498,2134,ethanol,H6C2O1,[a],0,2,2,1,-5.01,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,77.419,14.671,42.861,9.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.095,9.835,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.185,0.8379156200000013,-0.0363363235039029,0.1672486267465072,88.40645,70.19948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169946820130075,0.481368307604248,1.52573444650336,0.629710425762319,0.510395660227992,0.785748275685855,1.19281341793124,0.906611929957989,0.75303956744295,0.848409055575674,1.04099805865268,3.50812402535197,9.2305019850593,10.0890760297658,10.6557292366564,8.51445161797234,6.40100191975301,7.81702323355373,4.17257869520598,1.24536242512305,1.58862261692001,1.52769790443122,1.12849226059218,0.558762253989264,1.06664874324456,0.957679132152879,1.45745330520669,1.31687825098324,1.73020864650642,2.1255179943367,2.23191027663787,1.88200517454519,0.356068306537795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,water,0046eth,0.0025,0.6,0.000525,-0.3256220000000027,-53.602127,2135,"1,2-ethanediol",H6C2O2,[a],0,2,2,1,-9.3,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,73.853,10.474,33.926,6.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.734,16.718,0.0,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.061,1.791156679999938,-0.0776737502168229,0.1925974924731116,128.88278,118.39329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459164408250473,2.98564821308051,4.20914086648536,7.78926249501321,11.5401015942697,8.78587077959668,8.84405075858535,6.58891371179444,5.14865013273134,7.2983732730519,5.14113110755306,8.3387942311557,6.44743598932652,5.70399976355875,7.58061934476375,5.13124201838629,6.51862537866003,5.72904794376823,4.20038111861258,4.48957365262218,5.12034411911693,0.832339099617061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,water,0047pro,0.0025,0.6,0.000525,-0.1750830000000007,-63.587977,2136,1-propanol,H8C3O1,[a],0,2,2,1,-4.83,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,99.3,17.234,57.569,12.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.022,9.837,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.556,0.792586019999983,-0.0343705993061571,0.1640964844720461,108.38848,92.10607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14930099896684,0.487779389807688,1.57457326295359,0.595096348271884,0.544175340199353,0.767107401886338,1.1248698861256,0.854885221696163,0.845248969578515,0.777629087655169,1.13152618663091,2.14245413553664,7.35798720560884,14.8169164620629,14.7685693273983,12.1304387514158,10.756428469244,9.90433208016363,7.97338873631552,1.86899283220618,1.48028136404299,1.53450018677085,1.15701259773205,0.689936902134812,0.849405398883057,0.939635717272397,1.5080945416206,1.40921191879367,1.56295496178147,2.25984001909488,2.29256057606771,1.75156588685085,0.381599835230765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.26923,25.73454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633945731595672,2.37761900179846,2.96856453401069,1.44455552560136,1.82204175422228,2.0035541750845,2.54564325007972,1.95869731379855,0.996725046164532,0.401363667644232,0.487173310652182,1.16535469657945,0.80350149150495,1.34866749331213,0.0608730079512938,0.0185275790583925,0.836695456381842,1.07831423996057,0.499516266810168,1.15689095262957,0.733891941014743,0.706732990947829,1.39022210273648,0.917417664068398,1.4426609771939,0.433118284033373,0.950353682683297,1.22948395992861,2.3088478650768,2.32448781457174,2.72211829071641,1.36818069695619,2.05339247450154,0.0801467607301477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
